imdb_id,popularity,budget,revenue,original_title,cast,keywords,runtime,genres,production_companies,release_date,vote_count,vote_average,release_year,budget_adj,revenue_adj,release_month,imdb_rating,imdb_votes
tt1392170,2.5710990000000002,75000000.0,691210692.0,The Hunger Games,"['Jennifer Lawrence', 'Josh Hutcherson', 'Liam Hemsworth', 'Woody Harrelson', 'Elizabeth Banks']","['hallucination', 'dystopia', 'female protagonist', 'bow and arrow', 'knife throwing']",142.0,"['Science Fiction', 'Adventure', 'Fantasy']","['Lionsgate', 'Color Force']",3/12/12,7080,6.7,2012,71230821.1014184,656473401.9365281,3,7.2,845699
tt1386703,2.5701009999999997,125000000.0,198802074.0,Total Recall,"['Colin Farrell', 'Kate Beckinsale', 'Jessica Biel', 'Bryan Cranston', 'Bill Nighy']","['secret agent', 'dystopia', 'remake', 'machine gun', 'resistance fighter']",121.0,"['Action', 'Science Fiction', 'Adventure', 'Thriller']",['Columbia Pictures'],8/2/12,1872,5.8,2012,118718035.16903001,188811132.902466,8,6.3,240620
tt1371111,2.4783720000000002,102000000.0,130482868.0,Cloud Atlas,"['Tom Hanks', 'Halle Berry', 'Jim Broadbent', 'Hugo Weaving', 'Jim Sturgess']","['clone', 'future', 'dystopia', 'ensemble cast', 'duringcreditsstinger']",172.0,"['Drama', 'Science Fiction']","['Anarchos Productions', 'X-Filme Creative Pool', 'Ascension Pictures', 'ARD Degeto Film', 'Cloud Atlas Productions']",10/26/12,2162,6.5,2012,96873916.69792901,123925357.69743899,10,7.4,345120
tt1764651,2.415046,100000000.0,312573423.0,The Expendables 2,"['Sylvester Stallone', 'Jason Statham', 'Dolph Lundgren', 'Bruce Willis', 'Arnold Schwarzenegger']","['number in title', 'plane crash', 'violence', 'beard', 'ensemble cast']",103.0,"['Action', 'Adventure', 'Thriller']","['Nu Image Films', 'Millennium Films']",8/8/12,2218,6.0,2012,94974428.1352245,296864820.996946,8,6.6,292321
tt1397280,2.406976,45000000.0,376141306.0,Taken 2,"['Liam Neeson', 'Maggie Grace', 'Famke Janssen', 'Rade Serbedzija', 'Luke Grimes']","['kidnapping', 'police chase', 'bag over head', 'fbi agent', 'teenage daughter']",91.0,"['Action', 'Thriller', 'Crime', 'Drama']","['Twentieth Century Fox Film Corporation', 'M6 Films', 'Canal+', 'Grive Productions', 'EuropaCorp']",9/27/12,2051,6.0,2012,42738492.660851,357238054.35386497,9,6.3,289849
tt1077368,2.092701,150000000.0,245527149.0,Dark Shadows,"['Johnny Depp', 'Michelle Pfeiffer', 'Helena Bonham Carter', 'Jackie Earle Haley', 'Jonny Lee Miller']","['witch', 'imprisonment', 'vampire', 'curse', 'fish out of water']",113.0,"['Comedy', 'Fantasy']","['Village Roadshow Pictures', 'Infinitum Nihil', 'GK Films', 'Warner Bros.', 'Tim Burton Productions']",5/8/12,1434,5.6,2012,142461642.202836,233188005.67947003,5,6.2,247937
tt1659337,2.046884,13000000.0,33400000.0,The Perks of Being a Wallflower,"['Logan Lerman', 'Emma Watson', 'Ezra Miller', 'Paul Rudd', 'Nina Dobrev']","['shyness', 'secret', 'kiss', 'freshman', 'coming of age']",102.0,"['Drama', 'Romance']","['Summit Entertainment', 'Mr. Mudd Production']",9/20/12,1727,7.6,2012,12346675.6575791,31721458.997165002,9,8.0,463139
tt1024648,2.003232,44500000.0,232324128.0,Argo,"['Ben Affleck', 'Bryan Cranston', 'Alan Arkin', 'John Goodman', 'Victor Garber']","['cia', 'wife husband relationship', 'document', 'revolution', 'hiding place']",120.0,"['Drama', 'Thriller']","['GK Films', 'Warner Bros.', 'Smokehouse Pictures']",10/11/12,2485,7.0,2012,42263620.5201749,220648511.98814702,10,7.7,573423
tt1605630,1.9795310000000002,50000000.0,234989584.0,American Reunion,"['Jason Biggs', 'Alyson Hannigan', 'Seann William Scott', 'Chris Klein', 'Thomas Ian Nicholas']","['wife husband relationship', 'lesbian kiss', 'sequel', 'family reunion', 'masturbation']",113.0,['Comedy'],['Universal Pictures'],4/4/12,1180,6.0,2012,47487214.0676122,223180013.58134302,4,6.7,203308
tt1915581,1.9746720000000002,7000000.0,167221571.0,Magic Mike,"['Channing Tatum', 'Matthew McConaughey', 'Olivia Munn', 'Cody Horn', 'Alex Pettyfer']","['dancing', 'male stripper', 'novice']",110.0,"['Drama', 'Comedy']","['Nick Wechsler Productions', 'Extension 765']",6/28/12,664,6.1,2012,6648209.96946572,158817730.77598798,6,6.1,131575
tt1259521,1.832955,30000000.0,66486080.0,The Cabin in the Woods,"['Kristen Connolly', 'Chris Hemsworth', 'Anna Hutchison', 'Fran Kranz', 'Jesse Williams']","['cabin', 'plot twist', 'cabin in the woods', 'filmed killing', 'video wall']",95.0,"['Horror', 'Thriller']","['Lionsgate', 'Mutant Enemy Productions']",4/12/12,1403,6.5,2012,28492328.440567303,63144774.26952789,4,7.0,377317
tt1446192,1.8324340000000001,145000000.0,306941670.0,Rise of the Guardians,"['Chris Pine', 'Alec Baldwin', 'Jude Law', 'Isla Fisher', 'Hugh Jackman']","['dream', 'santa claus', 'nightmare', 'easter bunny', 'tooth fairy']",97.0,"['Fantasy', 'Animation', 'Family']",['DreamWorks Animation'],11/21/12,1272,6.9,2012,137712920.796075,291516095.791208,11,7.3,157510
tt1606389,1.821562,30000000.0,196114570.0,The Vow,"['Rachel McAdams', 'Channing Tatum', 'Sam Neill', 'Scott Speedman', 'Jessica Lange']","['coma', 'amnesia', 'based on true story', 'memory loss', 'car accident']",104.0,"['Drama', 'Romance']","['Spyglass Entertainment', 'Screen Gems']",2/5/12,861,6.9,2012,28492328.440567303,186258691.347354,2,6.8,184212
tt1397514,1.814197,79000000.0,355692760.0,Journey 2: The Mysterious Island,"['Dwayne Johnson', 'Josh Hutcherson', 'Kristin Davis', 'Vanessa Hudgens', 'Luis GuzmÃ¡n']","['mission', 'mysterious island', 'missing person', 'duringcreditsstinger', '3d']",94.0,"['Adventure', 'Action', 'Science Fiction']","['New Line Cinema', 'Contrafilm', 'Walden Media']",1/19/12,601,5.8,2012,75029798.2268274,337817164.728396,1,5.8,93710
tt1496422,1.774202,12500000.0,1353868.0,The Paperboy,"['Zac Efron', 'Matthew McConaughey', 'Nicole Kidman', 'John Cusack', 'David Oyelowo']","['everglades', 'reporter', 'newspaper man', 'pantyhose', 'gay lead character']",107.0,['Thriller'],"['Lee Daniels Entertainment', 'Nu Image Films', 'Benaroya Pictures', 'Millennium Films']",9/14/12,150,5.4,2012,11871803.516903,1285828.3907058001,9,5.8,35964
tt1656190,1.76105,30000000.0,40346186.0,Safe,"['Jason Statham', 'Chris Sarandon', 'James Hong', 'Catherine Chan', 'Robert John Burke']",['broken trachea'],94.0,"['Action', 'Crime', 'Thriller']","['Lawrence Bender Productions', 'IM Global', 'Automatik Entertainment', 'Trigger Street Productions', '87Eleven']",4/16/12,556,6.2,2012,28492328.440567303,38318559.427874,4,6.5,103578
tt1611224,1.73616,69000000.0,112265139.0,Abraham Lincoln: Vampire Hunter,"['Benjamin Walker', 'Dominic Cooper', 'Anthony Mackie', 'Mary Elizabeth Winstead', 'Rufus Sewell']","['u.s. president', 'vampire', 'steam locomotive', 'american civil war', '19th century']",94.0,"['Action', 'Horror', 'Fantasy']","['Bazelevs Production', 'Tim Burton Productions', 'Abraham Productions', 'Location Gourmet']",6/20/12,872,5.5,2012,65532355.413304895,106623173.760465,6,5.9,148996
tt1374992,1.6905720000000002,60000000.0,8106475.0,Upside Down,"['Kirsten Dunst', 'Jim Sturgess', 'Timothy Spall', 'James Kidnie', 'Heidi Hawkins']",,104.0,"['Romance', 'Science Fiction', 'Drama', 'Fantasy']","['Onyx Films', 'Studio 37', 'Jouror Productions', 'France 2 CinÃ©ma', 'Transfilm']",9/27/12,695,6.1,2012,56984656.881134704,7699078.27317494,9,6.4,69419
tt2313197,1.6865130000000002,3500000.0,39823319.79339223,"Batman: The Dark Knight Returns, Part 1","['Peter Weller', 'Ariel Winter', 'David Selby', 'Wade Williams', 'Michael McKean']","['future', 'based on graphic novel', 'dystopic future', 'super powers']",76.0,"['Action', 'Animation']","['DC Comics', 'Warner Bros. Animation', 'Warner Premiere', 'DC Entertainment']",9/6/12,248,7.6,2012,3324104.98473286,51364363.25325093,9,8.0,52699
tt1482459,1.682769,70000000.0,348840316.0,The Lorax,"['Zac Efron', 'Danny DeVito', 'Taylor Swift', 'Ed Helms', 'Rob Riggle']","['tree', ""based on a children's book"", 'walled city', 'reforestation', 'tree cutting']",86.0,"['Animation', 'Family']","['Universal Pictures', 'Illumination Entertainment']",3/1/12,744,6.3,2012,66482099.6946572,331309095.22611,3,6.4,99002
tt1748122,1.661091,16000000.0,68263166.0,Moonrise Kingdom,"['Bruce Willis', 'Edward Norton', 'Jared Gilman', 'Kara Hayward', 'Bill Murray']","['erection', 'new england', 'first love', 'eye patch', 'search party']",94.0,"['Comedy', 'Drama', 'Romance']","['Scott Rudin Productions', 'Indian Paintbrush', 'American Empirical Pictures', 'Moonrise']",5/16/12,976,7.6,2012,15195908.501635902,64832551.535499,5,7.8,319382
tt2085930,1.658902,14625701.09414688,39823319.79339223,Starship Troopers: Invasion,"['Luci Christian', 'Justin Doran', 'David Matranga', 'David Wald', 'Emily Neves']","['starships', 'space marine', 'cgi animation', 'marauder', 'adult animation']",89.0,"['Animation', 'Action', 'Science Fiction']","['Sola Digital Arts', 'Stage 6 Films']",7/21/12,89,5.6,2012,17551039.822886847,51364363.25325093,7,5.9,10770
tt1343727,1.6539240000000002,50000000.0,41037742.0,Dredd,"['Karl Urban', 'Olivia Thirlby', 'Lena Headey', 'Wood Harris', 'Jason Cope']","['usa', 'corruption', 'crime fighter', 'judge', 'metropolis']",95.0,"['Action', 'Science Fiction']","['DNA Films', 'Reliance BIG Entertainment', 'IM Global', 'Rena Film', 'Peach Trees']",9/7/12,1350,6.5,2012,47487214.0676122,38975360.784108795,9,7.1,252490
tt1440129,1.630455,209000000.0,303025485.0,Battleship,"['Taylor Kitsch', 'Alexander SkarsgÃ¥rd', 'Rihanna', 'Brooklyn Decker', 'Tadanobu Asano']","['fight', 'mind reading', 'hong kong', 'soccer', 'scientist']",131.0,"['Thriller', 'Action', 'Adventure', 'Science Fiction']","['Universal Pictures', 'Hasbro', 'Bluegrass Films', 'Film 44']",4/11/12,1523,5.5,2012,198496554.80261898,287796721.48274,4,5.8,236764
tt1592873,1.6182590000000001,11000000.0,39823319.79339223,LOL,"['Miley Cyrus', 'Demi Moore', 'Douglas Booth', 'Ashley Greene', 'Ashley Hinshaw']","['coming of age', 'mother daughter relationship', 'teen movie', 'teenager', 'based on film']",97.0,"['Drama', 'Comedy', 'Romance']","['Double Feature Films', 'Mandate Pictures', 'PIC Agency', 'Lol Productions']",2/10/12,500,5.8,2012,10447187.094874699,51364363.25325093,2,4.4,53933
tt1217213,1.61544,14625701.09414688,39823319.79339223,Secret of the Wings,"['Mae Whitman', 'Lucy Hale', 'Timothy Dalton', 'Jeff Bennett', 'Lucy Liu']","['winter', 'fairy tale', 'cold', 'scene during end credits', 'separation']",92.0,"['Animation', 'Family', 'Fantasy', 'Adventure']","['DisneyToon Studios', 'Walt Disney Animation Studios', 'Prana Animation Studios']",8/17/12,205,6.5,2012,17551039.822886847,51364363.25325093,8,7.1,10705
tt1596350,1.612069,65000000.0,39823319.79339223,This Means War,"['Reese Witherspoon', 'Chris Pine', 'Tom Hardy', 'Laura Vandervoort', 'Angela Bassett']","['love triangle', 'friendship', 'dating', 'sushi bar', 'exploding airplane']",103.0,"['Action', 'Comedy', 'Romance']","['Overbrook Films', 'Robert Simonds Productions']",2/14/12,1011,5.9,2012,61733378.287895896,51364363.25325093,2,6.3,176207
tt1707386,1.608797,61000000.0,441809770.0,Les MisÃ©rables,"['Hugh Jackman', 'Russell Crowe', 'Anne Hathaway', 'Amanda Seyfried', 'Sacha Baron Cohen']","['france', 'robbery', 'brothel', 'mayor', 'star']",157.0,"['Drama', 'Music', 'Romance']","['Universal Pictures', 'Relativity Media', 'CAMERON MACKINTOSH', 'Working Title Films']",12/18/12,1278,7.0,2012,57934401.162487,419606302.503051,12,7.6,309375
tt1667353,1.606999,85000000.0,183018522.0,Mirror Mirror,"['Julia Roberts', 'Lily Collins', 'Armie Hammer', 'Nathan Lane', 'Martin Klebba']","['attempted murder', 'fairy tale', 'black magic', 'cockroach', 'villainess']",106.0,"['Adventure', 'Fantasy', 'Drama', 'Comedy', 'Science Fiction']","['Relativity Media', 'Misher Films', 'Yucaipa Films', 'Goldmann Pictures', 'Rat Entertainment']",3/15/12,718,5.4,2012,80728263.91494091,173820794.65104,3,5.6,84292
tt0401729,1.588457,260000000.0,284139100.0,John Carter,"['Taylor Kitsch', 'Lynn Collins', 'Mark Strong', 'Willem Dafoe', 'CiarÃ¡n Hinds']","['based on novel', 'mars', 'medaillon', 'cave', 'future']",132.0,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",['Walt Disney Pictures'],3/7/12,1479,6.0,2012,246933513.15158302,269859485.333573,3,6.6,255195
tt1276104,1.58709,30000000.0,47042000.0,Looper,"['Joseph Gordon-Levitt', 'Bruce Willis', 'Emily Blunt', 'Paul Dano', 'Noah Segan']","['suicide', 'female nudity', 'assassin', 'wife husband relationship', 'gold']",118.0,"['Action', 'Thriller', 'Science Fiction']","['Endgame Entertainment', 'FilmDistrict', 'DMG Entertainment', 'Ram Bergman Productions']",9/26/12,3542,6.5,2012,28492328.440567303,44677870.48337229,9,7.4,535296
tt1673434,1.586368,120000000.0,829000000.0,The Twilight Saga: Breaking Dawn - Part 2,"['Kristen Stewart', 'Robert Pattinson', 'Taylor Lautner', 'Peter Facinelli', 'Elizabeth Reaser']","['vampire', 'romance', 'villainess', 'super strength', 'male vampire']",115.0,"['Adventure', 'Fantasy', 'Drama', 'Romance']","['Summit Entertainment', 'Sunswept Entertainment', 'Temple Hill Entertainment']",11/13/12,1668,6.1,2012,113969313.76226899,787338009.241011,11,5.5,231965
tt1790885,1.554441,40000000.0,132820716.0,Zero Dark Thirty,"['Jessica Chastain', 'Jason Clarke', 'Mark Strong', 'Joel Edgerton', 'Chris Pratt']","['assassination', 'cia', 'hotel', 'terrorist', 'prisoner']",157.0,"['Thriller', 'Drama', 'History']","['Columbia Pictures', 'Annapurna Pictures', 'First Light Production']",12/19/12,1240,6.5,2012,37989771.254089795,126145715.46611,12,7.4,272504
tt1506999,1.517201,23000000.0,33372606.0,Haywire,"['Gina Carano', 'Ewan McGregor', 'Michael Fassbender', 'Bill Paxton', 'Channing Tatum']","['mercenary', 'secret agent', 'rescue', 'foot chase', 'spanish']",93.0,['Thriller'],"['Irish Film Board', 'Relativity Media']",1/18/12,339,5.5,2012,21844118.4711016,31695441.7023216,1,5.8,83673
tt1646987,1.5073370000000001,150000000.0,301000000.0,Wrath of the Titans,"['Sam Worthington', 'Liam Neeson', 'Ralph Fiennes', 'Rosamund Pike', 'Edgar RamÃ\xadrez']","['underworld', 'hades', 'mythology', 'greek mythology', 'zeus']",99.0,['Adventure'],"['Legendary Pictures', 'Thunder Road Pictures', 'Warner Bros.', 'Cott Productions', 'Furia de Titanes II, A.I.E.']",3/27/12,1011,5.5,2012,142461642.202836,285873028.68702596,3,5.7,181639
tt1800741,1.496861,33000000.0,140470746.0,Step Up Revolution,"['Kathryn McCormick', 'Ryan Guzman', 'Stephen Boss', 'Megan Boone', 'Jessica Guadix']","['flash mob', 'dance instructor', 'real estate development', 'nike', 'dance company']",99.0,"['Music', 'Drama', 'Romance']",['Summit Entertainment'],7/26/12,445,6.6,2012,31341561.284624103,133411287.710783,7,6.4,53795
tt1706593,1.459325,15000000.0,145000000.0,Chronicle,"['Dane DeHaan', 'Alex Russell', 'Michael B. Jordan', 'Michael Kelly', 'Anna Wood']","['telekinesis', 'group', 'student', 'teenager', 'superpower']",84.0,"['Science Fiction', 'Drama', 'Thriller']","['Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'Davis Entertainment', 'Adam Schroeder Productions']",2/1/12,1165,6.5,2012,14246164.2202836,137712920.796075,2,7.0,239875
tt1591479,1.436895,12000000.0,81272766.0,Act of Valor,"['Roselyn SÃ¡nchez', 'Emilio Rivera', 'Nestor Serrano', 'Gonzalo Menendez', 'Alexander Asefa']","['submarine', 'navy', 'scuba diving', 'heroism', 'navy seal']",110.0,"['Action', 'Thriller', 'War']","['Relativity Media', 'Bandito Brothers']",2/24/12,328,6.3,2012,11396931.3762269,77188344.73817919,2,6.5,66503
tt0837562,1.418764,85000000.0,358375603.0,Hotel Transylvania,"['Adam Sandler', 'Steve Buscemi', 'David Spade', 'Kevin James', 'Selena Gomez']","['witch', 'magic', 'mummy', 'dracula', 'skeleton']",91.0,"['Animation', 'Comedy', 'Family', 'Fantasy']","['Columbia Pictures', 'Sony Pictures Animation']",9/20/12,1706,6.7,2012,80728263.91494091,340365179.525412,9,7.1,225017
tt1922777,1.3743,3000000.0,77712439.0,Sinister,"['Ethan Hawke', ""Vincent D'Onofrio"", 'James Ransone', 'Fred Dalton Thompson', 'Clare Foley']","['drowning', 'pennsylvania', 'child murderer', 'car set on fire', 'murder']",110.0,"['Horror', 'Thriller', 'Mystery']","['Alliance Films', 'Blumhouse Productions', 'IM Global', 'Automatik Entertainment', 'Possessed Pictures']",3/29/12,914,6.7,2012,2849232.84405673,73806944.53018521,3,6.8,222310
tt1648179,1.361148,14625701.09414688,73100172.0,Here Comes the Boom,"['Salma Hayek', 'Kevin James', 'Henry Winkler', 'Joe Rogan', 'Reggie Lee']","['high school teacher', 'prize money', 'physics teacher', 'fighting movie', 'budget cutting']",105.0,"['Action', 'Comedy']","['Columbia Pictures', 'Happy Madison Productions', 'Broken Road Productions']",10/11/12,434,6.1,2012,17551039.822886847,69426470.3228655,10,6.4,86166
tt1855199,1.345091,7000000.0,48126384.0,End of Watch,"['Jake Gyllenhaal', 'Michael PeÃ±a', 'Natalie Martinez', 'Anna Kendrick', 'David Harbour']","['los angeles', 'bullet proof vest', 'u.s. marine', 'medal of valor', 'police sergeant']",109.0,"['Crime', 'Drama', 'Thriller']","['Emmett/Furla Films', 'Exclusive Media Group', 'Hedge Fund Film Partners', 'Crave Films', 'Knightsbridge Entertainment']",9/20/12,784,7.1,2012,6648209.96946572,45707757.9861622,9,7.6,228476
tt1781769,1.3270620000000002,14625701.09414688,68929150.0,Anna Karenina,"['Keira Knightley', 'Jude Law', 'Aaron Taylor-Johnson', 'Kelly Macdonald', 'Matthew Macfadyen']","['based on novel', 'high society', 'imperial russia', 'saint petersburg', 'tragic death']",130.0,"['Drama', 'Romance']","['Universal Pictures', 'Focus Features', 'Working Title Films']",9/6/12,415,6.4,2012,17551039.822886847,65465066.0309711,9,6.6,92158
tt0443272,1.3124879999999999,65000000.0,275293450.0,Lincoln,"['Daniel Day-Lewis', 'Sally Field', 'David Strathairn', 'Joseph Gordon-Levitt', 'James Spader']","['u.s. president', 'speech', 'death of a child', 'battlefield', 'title spoken by character']",149.0,"['Drama', 'War']","['DreamWorks', 'Amblin Entertainment', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', 'The Kennedy/Marshall Company']",11/9/12,993,6.6,2012,61733378.287895896,261458379.83122998,11,7.3,245089
tt1586265,1.306241,40000000.0,79700000.0,What to Expect When You're Expecting,"['Cameron Diaz', 'Jennifer Lopez', 'Elizabeth Banks', 'Anna Kendrick', 'Brooklyn Decker']","['based on novel', 'adoption', 'pregnant', 'miscarriage', 'expectant father']",110.0,"['Romance', 'Comedy', 'Drama']","['Alcon Entertainment', 'Lionsgate', 'Phoenix Pictures', 'What to Expect Productions']",5/17/12,389,5.7,2012,37989771.254089795,75694619.223774,5,5.7,70000
tt1645170,1.291798,65000000.0,179379533.0,The Dictator,"['Sacha Baron Cohen', 'Sayed Badreya', 'Aasif Mandvi', 'Megan Fox', 'Anna Faris']",['kurdish'],83.0,['Comedy'],['Paramount Pictures'],5/15/12,1159,5.9,2012,61733378.287895896,170364685.65838602,5,6.4,278976
tt1034314,1.272901,7500000.0,8135031.0,Iron Sky,"['Julia Dietze', 'Christopher Kirby', 'GÃ¶tz Otto', 'Udo Kier', 'Stephanie Paul']",['charlie chaplin'],93.0,"['Action', 'Comedy', 'Science Fiction']","['Blind Spot Pictures Oy', '27 Films Production', 'New Holland Pictures']",3/10/12,343,5.5,2012,7123082.11014184,7726199.17087324,3,5.9,91207
tt1327194,1.272721,25000000.0,99357138.0,The Lucky One,"['Zac Efron', 'Blythe Danner', 'Taylor Schilling', 'Jay R. Ferguson', 'Riley Thomas Stewart']","['based on novel', 'wife husband relationship', 'photo', 'kennel', 'playing chess']",101.0,"['Drama', 'Romance']","['Village Roadshow Pictures', 'DiNovi Pictures', 'Warner Bros.', 'Langley Park Production']",4/19/12,569,6.8,2012,23743607.0338061,94363873.6270259,4,6.5,101653
tt1636826,1.270174,12000000.0,100000000.0,Project X,"['Oliver Cooper', 'Jonathan Daniel Brown', 'Thomas Mann', 'Dax Flame', 'Kirby Bliss Blanton']","['vandalism', 'swimming pool', 'party', 'teen movie', 'teenager']",88.0,"['Comedy', 'Crime']","['Silver Pictures', 'Green Hat Films']",3/1/12,960,6.5,2012,11396931.3762269,94974428.1352245,3,6.6,189013
tt1524137,1.252392,25000000.0,63100000.0,Contraband,"['Mark Wahlberg', 'Kate Beckinsale', 'Ben Foster', 'Giovanni Ribisi', 'J.K. Simmons']","['head wound', 'criminal', 'security guard', 'contraband']",109.0,"['Thriller', 'Action', 'Drama', 'Crime']","['Universal Pictures', 'StudioCanal', 'Relativity Media', 'Leverage Management', 'Closest to the Hole Productions']",1/12/12,549,6.1,2012,23743607.0338061,59928864.15332671,1,6.5,117098
tt2205697,1.243778,14625701.09414688,81071.0,Stuck in Love,"['Greg Kinnear', 'Logan Lerman', 'Lily Collins', 'Jennifer Connelly', 'Kristen Bell']","['love', 'independent film', 'relationship', 'family', 'novelist']",97.0,"['Drama', 'Comedy']","['Informant Media', 'MICA Entertainment', 'Troy Entertainment']",9/9/12,385,7.2,2012,17551039.822886847,76996.7186335079,9,7.2,83936
tt1277953,1.2044059999999999,145000000.0,746921274.0,Madagascar 3: Europe's Most Wanted,"['Ben Stiller', 'Sacha Baron Cohen', 'David Schwimmer', 'Frances McDormand', 'Chris Rock']","['madagascar', '3d']",93.0,"['Animation', 'Family']",['DreamWorks Animation'],6/6/12,1290,6.4,2012,137712920.796075,709384208.601833,6,6.8,163837
tt2388725,1.182679,14625701.09414688,39823319.79339223,Paperman,"['John Kahrs', 'Kari Wahlgren', 'Jeff Turley', 'Jack Goldenberg']","['train station', 'skyscraper', 'black and white', 'paper airplane', 'office romance']",7.0,"['Animation', 'Family', 'Romance']",['Disney'],11/2/12,507,8.0,2012,17551039.822886847,51364363.25325093,11,8.3,31414
tt1212450,1.178045,26000000.0,53676580.0,Lawless,"['Shia LaBeouf', 'Tom Hardy', 'Guy Pearce', 'Jessica Chastain', 'Mia Wasikowska']","['based on novel', 'prohibition', 'brother', 'bootlegging', '1930s']",115.0,"['Crime', 'Drama']","['The Weinstein Company', 'Benaroya Pictures', 'Yucaipa Films', 'Annapurna Pictures', 'Pie Films Inc.']",8/29/12,656,6.7,2012,24693351.3151583,50979024.8975463,8,7.3,228490
tt1838544,1.172885,14625701.09414688,18100189.0,Gone,"['Amanda Seyfried', 'Jennifer Carpenter', 'Daniel Sunjata', 'Emily Wickersham', 'Sebastian Stan']","['waitress', 'sister sister relationship', 'kidnapping', 'police investigation', 'reference to justin bieber']",94.0,"['Drama', 'Thriller']","['Lakeshore Entertainment', 'Summit Entertainment', 'Sidney Kimmel Entertainment']",2/23/12,208,6.0,2012,17551039.822886847,17190550.9941448,2,5.9,42137
tt1486192,1.169815,26000000.0,29657751.0,The Raven,"['John Cusack', 'Luke Evans', 'Alice Eve', 'Brendan Gleeson', 'Kevin McNally']","['poison', 'blackmail', 'masked ball', 'historical figure', 'buried alive']",111.0,['Thriller'],['Relativity Media'],3/9/12,224,6.0,2012,24693351.3151583,28167279.410018798,3,6.4,82381
tt1336608,1.161624,75000000.0,59418613.0,Rock of Ages,"['Tom Cruise', 'Alec Baldwin', 'Diego Boneta', 'Julianne Hough', 'Bryan Cranston']","['musical', 'rocker', 'teen', 'young love', 'rock sta']",123.0,"['Comedy', 'Drama', 'Music', 'Romance']","['New Line Cinema', 'Corner Store Entertainment']",6/13/12,240,5.9,2012,71230821.1014184,56432487.9026322,6,5.9,73981
tt1656186,1.157127,35000000.0,2106557.0,Stolen,"['Nicolas Cage', 'Malin Ã…kerman', 'Josh Lucas', 'Sami Gayle', 'Danny Huston']","['taxi driver', 'thief', 'fbi agent']",96.0,"['Action', 'Crime', 'Drama', 'Thriller']","['Saturn Films', 'Nu Image Films', 'Millennium Films']",5/17/12,233,5.1,2012,33241049.8473286,2000690.46409254,5,5.5,43365
tt0404978,1.140874,14625701.09414688,39823319.79339223,Gambit,"['Colin Firth', 'Tom Courtenay', 'Alan Rickman', 'Stanley Tucci', 'Cameron Diaz']","['caper', 'heist', 'black comedy', 'con']",89.0,"['Comedy', 'Crime']","['CBS Films', 'FilmNation Entertainment', 'Crime Scene Pictures', 'Michael Lobell Productions', 'ArtPhyl']",11/7/12,144,4.9,2012,17551039.822886847,51364363.25325093,11,5.7,23527
tt1629757,1.119628,14625701.09414688,39823319.79339223,Chasing Mavericks,"['Gerard Butler', 'Jonny Weston', 'Elisabeth Shue', 'Abigail Spencer', 'Leven Rambin']","['sport', 'santa cruz california']",117.0,['Drama'],"['Fox 2000 Pictures', 'Walden Media']",10/25/12,159,7.0,2012,17551039.822886847,51364363.25325093,10,7.2,30878
tt1298649,1.1163049999999999,68000000.0,68267862.0,The Watch,"['Ben Stiller', 'Vince Vaughn', 'Jonah Hill', 'Richard Ayoade', 'Rosemarie DeWitt']","['usa', 'sterility', 'castration', 'marriage', 'friendship']",98.0,['Comedy'],"['Ingenious Film Partners', 'Ingenious Media', 'Twentieth Century Fox Film Corporation', 'Dune Entertainment', '21 Laps Entertainment']",7/26/12,584,5.3,2012,64582611.131952696,64837011.5346442,7,5.7,121259
tt1430626,1.113113,60000000.0,118338361.0,The Pirates! In an Adventure with Scientists!,"['Hugh Grant', 'Brendan Gleeson', 'Jeremy Piven', 'Brian Blessed', 'Salma Hayek']","['stop motion animation', 'rivalry', 'pirate', 'aftercreditsstinger', 'duringcreditsstinger']",88.0,"['Animation', 'Adventure', 'Family', 'Comedy']","['Columbia Pictures', 'Aardman Animations', 'Sony Pictures Animation']",3/12/12,262,6.4,2012,56984656.881134704,112391181.624347,3,6.7,45201
tt1560747,1.106899,32000000.0,28258060.0,The Master,"['Joaquin Phoenix', 'Philip Seymour Hoffman', 'Amy Adams', 'Laura Dern', 'Jesse Plemons']","['post traumatic stress  disorder', 'sexual obsession', 'postwar period', 'drifter', 'alcoholic']",137.0,['Drama'],"['Ghoulardi Film Company', 'The Weinstein Company', 'Annapurna Pictures']",9/7/12,387,6.8,2012,30391817.003271803,26837930.8871086,9,7.2,155862
tt1132285,1.09675599999999,25000000.0,39823319.79339223,The Factory,"['John Cusack', 'Jennifer Carpenter', 'Mae Whitman', 'Dallas Roberts', 'Sonya Walger']","['betrayal', 'kidnapping', 'serial killer', 'police detective', 'psychotic villain']",108.0,"['Crime', 'Thriller', 'Mystery']","['StudioCanal', 'Dark Castle Entertainment', 'Silver Pictures']",10/19/12,57,5.5,2012,23743607.0338061,51364363.25325093,10,5.8,10608
